objID,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
582093500493070763,756,20,3,756,427,3,229.021051,-0.069655,25.285,22.773,22.184,21.546,21.932,1.008,0.183,0.174,0.16,0.752
582093500493070764,756,20,3,756,428,3,229.020399,-0.06403,24.075,22.815,22.312,23.185,20.192,0.922,0.169,0.172,0.562,0.162
582093500493070765,756,20,3,756,429,3,229.01883,-0.068941,25.436,23.045,22.594,21.988,22.069,0.744,0.189,0.2,0.189,0.644
582093500493070766,756,20,3,756,430,3,229.019161,-0.065979,26.497,22.465,22.396,20.16,20.948,1.855,0.634,0.957,0.209,1.689
582093500493070844,756,20,3,756,508,3,229.03602,-0.130066,25.122,24.211,22.531,21.96,21.72,0.773,0.401,0.168,0.162,0.455
582093500493070847,756,20,3,756,511,3,229.037637,-0.127833,25.187,25.714,25.07,23.888,20.521,0.91,0.558,0.795,0.815,0.212
582093500493070850,756,20,3,756,514,6,229.035461,-0.086138,19.617,18.183,17.554,17.247,17.119,0.027,5.708E-3,4.726E-3,4.995E-3,0.012
582093500493070853,756,20,3,756,517,6,229.034327,-0.084942,23.053,21.469,20.998,20.769,20.687,0.435,0.049,0.05,0.063,0.219
582093500493070854,756,20,3,756,518,6,229.032976,-0.082874,23.514,23.357,22.593,22.27,22.19,0.508,0.195,0.162,0.192,0.536
582093500493070857,756,20,3,756,521,6,229.036095,-0.13423,18.679,16.458,15.58,15.188,14.978,0.016,3.001E-3,2.534E-3,2.624E-3,4.101E-3
582093500493070858,756,20,3,756,522,6,229.038795,-0.134463,21.277,20.013,19.446,19.152,19.155,0.088,0.016,0.014,0.015,0.051
582093500493070859,756,20,3,756,523,6,229.041404,-0.13279,21.205,19.942,19.385,19.116,18.981,0.082,0.015,0.013,0.015,0.043
582093500493070860,756,20,3,756,524,6,229.035868,-0.132214,21.931,20.915,20.529,20.389,20.322,0.159,0.03,0.032,0.043,0.15
582093500493070861,756,20,3,756,525,6,229.038353,-0.135762,21.742,20.915,20.493,20.324,20.229,0.142,0.031,0.032,0.042,0.144
582093500493070862,756,20,3,756,526,6,229.034611,-0.13686,21.996,21.141,20.788,20.577,20.723,0.15,0.032,0.035,0.044,0.181
582093500493070863,756,20,3,756,527,6,229.034991,-0.137513,22.44,21.121,20.842,20.693,20.815,0.228,0.034,0.038,0.051,0.21
582093500493070864,756,20,3,756,528,6,229.042079,-0.13388,22.259,21.099,20.691,20.578,20.439,0.197,0.032,0.034,0.047,0.152
582093500493070865,756,20,3,756,529,6,229.036338,-0.135179,22.833,21.26,20.359,20.178,22.819,0.466,0.085,0.056,0.07,1.032
582093500493070866,756,20,3,756,530,6,229.039313,-0.133901,22.728,21.617,21.308,21.17,20.841,0.27,0.047,0.054,0.072,0.196
582093500493070867,756,20,3,756,531,3,229.04044,-0.132329,21.954,21.016,20.834,20.517,20.034,0.199,0.039,0.05,0.059,0.148
582093500493070868,756,20,3,756,532,3,229.038144,-0.133633,23.186,22.363,21.662,21.288,21.546,0.454,0.099,0.084,0.095,0.42
582093500493070869,756,20,3,756,533,3,229.043536,-0.133116,22.31,21.439,20.939,20.834,20.838,0.271,0.056,0.056,0.09,0.309
582093500493070870,756,20,3,756,534,6,229.040777,-0.134532,22.802,22.109,21.679,21.574,21.632,0.299,0.07,0.074,0.106,0.391
582093500493070871,756,20,3,756,535,3,229.03952,-0.134057,24.046,21.877,22.059,21.346,23.565,1.674,0.147,0.267,0.225,1.381
582093500493070872,756,20,3,756,536,6,229.042481,-0.135423,23.999,22.629,21.978,22.055,22.084,0.653,0.104,0.093,0.154,0.5
582093500493070873,756,20,3,756,537,6,229.036256,-0.136325,23.392,22.576,21.981,21.997,22.302,0.48,0.105,0.099,0.156,0.591
582093500493070874,756,20,3,756,538,6,229.03562,-0.138308,24.068,22.874,22.597,22.44,22.666,0.667,0.126,0.156,0.213,0.599
582093500493070875,756,20,3,756,539,3,229.036624,-0.136019,23.712,22.866,23.503,22.736,21.994,0.689,0.155,0.414,0.347,0.605
582093500493070876,756,20,3,756,540,3,229.039921,-0.136456,24.993,24.852,24.386,23.238,20.549,0.828,0.54,0.639,0.474,0.184
582093500493070880,756,20,3,756,544,6,229.044257,-0.097133,21.939,20.138,19.261,18.949,18.845,0.149,0.017,0.012,0.013,0.039
582093500493070881,756,20,3,756,545,6,229.043771,-0.097385,22.501,20.861,20.681,20.43,20.62,0.23,0.027,0.033,0.04,0.165
582093500493070885,756,20,3,756,549,6,229.042991,-0.099088,25.13,24.224,23.461,21.75,21.362,0.672,0.346,0.311,0.116,0.294
582093500493070886,756,20,3,756,550,6,229.044025,-0.098811,23.728,22.62,22.167,21.897,21.355,0.575,0.102,0.108,0.133,0.3
582093500493070887,756,20,3,756,551,6,229.043878,-0.100373,23.518,22.763,22.182,22.291,21.537,0.534,0.124,0.117,0.203,0.373
582093500493070889,756,20,3,756,553,6,229.044797,-0.095676,24.424,23.258,22.514,22.492,21.883,0.778,0.181,0.152,0.234,0.456
582093500493070903,756,20,3,756,567,6,229.045205,-0.129315,18.667,17.43,17.552,17.66,17.744,0.016,4.109E-3,4.717E-3,6.122E-3,0.018
582093500493070904,756,20,3,756,568,6,229.047748,-0.128368,21.888,21.132,20.843,20.635,20.715,0.14,0.032,0.037,0.047,0.184
582093500493070905,756,20,3,756,569,6,229.045923,-0.126229,22.446,21.272,20.931,20.834,20.951,0.225,0.037,0.04,0.057,0.231
582093500493070906,756,20,3,756,570,3,229.046639,-0.129287,24.928,25.105,22.588,21.955,22.188,0.996,0.66,0.216,0.197,0.74
582093500493070907,756,20,3,756,571,3,229.045449,-0.12766,24.189,23.065,22.971,23.07,22.767,0.758,0.16,0.234,0.389,0.667
582093500493070912,756,20,3,756,576,6,229.04242,-0.141292,22.427,21.314,20.988,20.927,20.844,0.208,0.036,0.04,0.057,0.196
582093500493070918,756,20,3,756,582,6,229.051288,-0.118476,18.86,17.614,17.317,17.174,17.163,0.017,4.423E-3,4.271E-3,4.836E-3,0.012
582093500493070919,756,20,3,756,583,6,229.053352,-0.119419,21.744,20.751,20.344,20.208,20.176,0.126,0.025,0.025,0.034,0.118
582093500493070920,756,20,3,756,584,3,229.054848,-0.122904,21.586,20.359,19.913,19.694,19.706,0.148,0.024,0.024,0.03,0.111
582093500493070921,756,20,3,756,585,6,229.054513,-0.120904,22.068,20.953,20.616,20.429,20.429,0.165,0.029,0.031,0.04,0.148
582093500493070922,756,20,3,756,586,6,229.051279,-0.11958,22.407,21.462,21.157,21.021,21.185,0.209,0.044,0.048,0.063,0.258
582093500493070926,756,20,3,756,590,6,229.052132,-0.090287,18.681,17.493,17.019,16.839,16.8,0.016,4.216E-3,3.775E-3,4.177E-3,9.782E-3
582093500493071126,756,20,3,756,790,6,228.968783,-0.114387,22.405,21.201,20.827,20.757,20.626,0.213,0.035,0.036,0.051,0.167
582093500493071130,756,20,3,756,794,6,228.971901,-0.122978,20.909,19.567,18.978,18.714,18.597,0.065,0.012,9.91E-3,0.011,0.032
582093500493071135,756,20,3,756,799,6,228.973119,-0.12179,24.126,22.447,22.026,21.908,21.965,0.741,0.096,0.103,0.148,0.506
582093500493071185,756,20,3,756,849,6,228.978011,-0.096147,21.706,20.484,20.05,19.836,19.905,0.125,0.021,0.021,0.025,0.095
582093500493071186,756,20,3,756,850,6,228.977598,-0.098135,22.554,21.617,21.144,21.047,20.922,0.247,0.047,0.047,0.067,0.226
582093500493071187,756,20,3,756,851,6,228.977812,-0.096898,23.955,22.481,22.084,22.222,21.759,0.638,0.091,0.099,0.177,0.399
582093500493071189,756,20,3,756,853,6,228.978492,-0.124296,22.535,19.769,18.638,18.217,17.934,0.242,0.013,8.175E-3,8.289E-3,0.02
582093500493071190,756,20,3,756,854,6,228.978437,-0.119171,21.886,21.007,20.604,20.553,20.529,0.142,0.03,0.031,0.044,0.16
582093500493071191,756,20,3,756,855,6,228.978454,-0.122528,21.994,20.997,20.702,20.548,20.785,0.166,0.031,0.035,0.047,0.215
582093500493071192,756,20,3,756,856,6,228.976227,-0.120314,25.361,23.059,21.394,20.281,19.773,0.639,0.155,0.059,0.036,0.085
582093500493071194,756,20,3,756,858,6,228.981077,-0.118788,22.448,21.33,21.276,20.867,21.17,0.217,0.037,0.051,0.055,0.256
582093500493071195,756,20,3,756,859,6,228.982193,-0.118746,23.089,21.663,21.277,21.186,20.586,0.365,0.048,0.051,0.073,0.159
582093500493071196,756,20,3,756,860,3,228.97764,-0.120138,22.816,21.452,21.035,20.958,20.853,0.346,0.047,0.049,0.072,0.244
582093500493071197,756,20,3,756,861,6,228.97966,-0.118948,22.704,21.896,21.527,21.422,21.501,0.272,0.058,0.064,0.092,0.345
582093500493071198,756,20,3,756,862,6,228.980353,-0.120358,23.737,22.752,22.293,22.143,21.406,0.613,0.123,0.129,0.18,0.338
582093500493071199,756,20,3,756,863,6,228.97878,-0.120954,22.786,23.102,22.196,21.981,21.644,0.39,0.217,0.157,0.209,0.557
582093500493071200,756,20,3,756,864,6,228.981148,-0.120856,24.283,23.01,22.444,22.498,21.841,0.784,0.153,0.147,0.245,0.469
582093500493071201,756,20,3,756,865,6,228.977272,-0.121968,23.862,24.352,22.65,22.555,22.971,0.635,0.397,0.17,0.247,0.63
582093500493071202,756,20,3,756,866,3,228.978096,-0.121161,25.108,23.181,22.81,22.865,22.731,0.826,0.198,0.227,0.372,0.754
582093500493071209,756,20,3,756,873,6,228.980397,-0.133646,21.939,20.972,20.658,20.543,20.436,0.144,0.028,0.031,0.043,0.142
582093500493071210,756,20,3,756,874,6,228.981995,-0.133527,22.348,21.665,21.13,21.019,21.678,0.201,0.048,0.045,0.064,0.39
582093500493071211,756,20,3,756,875,6,228.980246,-0.134807,22.326,21.719,21.433,21.287,21.246,0.2,0.05,0.059,0.081,0.286
582093500493071212,756,20,3,756,876,6,228.980376,-0.095493,21.899,20.847,20.465,20.23,20.127,0.158,0.029,0.03,0.038,0.127
582093500493071213,756,20,3,756,877,6,228.980662,-0.108993,21.37,20.458,20.016,19.773,19.716,0.098,0.022,0.021,0.026,0.083
582093500493071227,756,20,3,756,891,3,228.982837,-0.088305,21.071,18.924,17.806,17.292,16.904,0.142,0.012,7.273E-3,7.081E-3,0.017
582093500493071228,756,20,3,756,892,6,228.985524,-0.087012,21.608,20.444,19.973,19.761,19.724,0.116,0.021,0.019,0.024,0.081
582093500493071229,756,20,3,756,893,6,228.981664,-0.093609,21.606,20.566,20.231,20.106,20.148,0.12,0.023,0.024,0.033,0.123
582093500493071230,756,20,3,756,894,6,228.988478,-0.087318,21.946,20.746,20.418,20.31,20.602,0.15,0.025,0.027,0.036,0.168
582093500493071231,756,20,3,756,895,6,228.987765,-0.087092,24.972,24.131,22.544,20.639,19.753,0.716,0.334,0.151,0.046,0.078
582093500493071232,756,20,3,756,896,6,228.988465,-0.088127,22.072,21.226,20.899,20.687,21.005,0.161,0.035,0.038,0.048,0.228
582093500493071233,756,20,3,756,897,3,228.981785,-0.092693,23.538,22.568,21.378,20.491,20.165,0.758,0.15,0.083,0.061,0.173
582093500493071234,756,20,3,756,898,6,228.981098,-0.09054,22.938,21.858,21.296,21.108,20.764,0.346,0.059,0.055,0.073,0.202
582093500493071235,756,20,3,756,899,6,228.988095,-0.083412,22.577,21.628,21.346,21.202,21.014,0.249,0.047,0.055,0.076,0.235
582093500493071237,756,20,3,756,901,3,228.988462,-0.08535,22.816,21.281,20.816,20.571,20.888,0.463,0.054,0.055,0.071,0.358
582093500493071238,756,20,3,756,902,3,228.981469,-0.091994,24.993,22.535,21.303,21.01,21.018,0.978,0.13,0.07,0.086,0.325
582093500493071240,756,20,3,756,904,3,228.982315,-0.0944,23.43,21.985,21.413,21.152,20.805,0.652,0.085,0.08,0.102,0.284
582093500493071241,756,20,3,756,905,3,228.980125,-0.090518,23.776,23.103,21.965,21.429,20.78,0.702,0.187,0.11,0.11,0.234
582093500493071243,756,20,3,756,907,6,228.987446,-0.087031,24.203,23.057,23.462,23.82,22.52,0.736,0.153,0.329,0.587,0.604
582093500493071245,756,20,3,756,909,3,228.981928,-0.137852,21.401,20.444,20.085,19.904,19.761,0.11,0.024,0.026,0.031,0.1
582093500493071287,756,20,3,756,951,6,228.987079,-0.127493,21.662,20.503,20.049,19.745,20.047,0.116,0.021,0.02,0.023,0.104
582093500493071288,756,20,3,756,952,3,228.989011,-0.129157,21.428,20.344,19.927,19.713,19.639,0.116,0.022,0.022,0.027,0.092
582093500493071293,756,20,3,756,957,6,228.985969,-0.125246,22.455,22.205,21.707,21.566,21.571,0.221,0.074,0.074,0.103,0.361
582093500493071296,756,20,3,756,960,6,228.98779,-0.131851,21.635,20.515,20.115,19.903,19.87,0.117,0.023,0.022,0.027,0.092
582093500493071328,756,20,3,756,992,6,228.992511,-0.081066,20.415,18.925,18.326,18.06,17.905,0.047,8.304E-3,6.932E-3,7.622E-3,0.02
582093500493071329,756,20,3,756,993,6,228.991486,-0.080249,23.51,22.892,22.299,22.131,22.023,0.5,0.127,0.119,0.162,0.463
582093500493071331,756,20,3,756,995,6,228.992393,-0.132843,21.987,20.917,20.583,20.367,20.367,0.153,0.028,0.03,0.038,0.14
582093500493071355,756,20,3,756,1019,6,228.994214,-0.070262,21.272,20.212,19.854,19.704,19.629,0.088,0.017,0.018,0.023,0.074
582093500493071356,756,20,3,756,1020,6,228.992367,-0.070556,23.948,23.126,22.652,22.171,21.687,0.66,0.158,0.164,0.174,0.387
582093500493071363,756,20,3,756,1027,3,228.99571,-0.07895,21.542,20.52,20.191,20.019,20.102,0.128,0.024,0.026,0.035,0.138
582093500493071364,756,20,3,756,1028,6,228.996198,-0.077141,22.767,21.546,21.149,21.02,20.553,0.295,0.045,0.048,0.066,0.163
582093500493071365,756,20,3,756,1029,6,228.996472,-0.078707,24.168,22.466,21.948,21.641,21.702,0.708,0.091,0.089,0.107,0.384
582093500493071441,756,20,3,756,1105,3,229.000033,-0.079462,21.963,20.762,20.391,20.213,20.295,0.194,0.031,0.032,0.043,0.168
582093500493071470,756,20,3,756,1134,6,229.004737,-0.073147,21.199,20.169,19.737,19.582,19.527,0.083,0.017,0.016,0.02,0.067
582093500493071471,756,20,3,756,1135,6,229.005872,-0.073961,23.084,21.522,21.141,21.008,21.361,0.394,0.046,0.049,0.068,0.331
582093500493071472,756,20,3,756,1136,6,229.005833,-0.075726,24.171,22.104,21.711,21.524,21.054,0.711,0.068,0.073,0.097,0.236
582093500493071473,756,20,3,756,1137,6,229.004895,-0.072328,23.933,22.412,21.924,21.743,21.241,0.659,0.091,0.091,0.122,0.281
582093500493071476,756,20,3,756,1140,6,229.007424,-0.150955,21.894,20.734,20.34,20.195,20.089,0.146,0.025,0.026,0.034,0.114
582093500493071477,756,20,3,756,1141,6,229.008708,-0.15117,21.891,20.932,20.602,20.464,20.195,0.14,0.028,0.031,0.04,0.119
582093500493071478,756,20,3,756,1142,6,229.008522,-0.149133,23.148,22.023,21.585,21.473,20.895,0.383,0.063,0.067,0.094,0.213
582093500493071487,756,20,3,756,1151,3,229.007788,-0.142424,21.43,20.415,20.057,19.82,19.735,0.108,0.022,0.023,0.027,0.092
582093500493071489,756,20,3,756,1153,6,229.010532,-0.069745,21.666,20.604,20.254,20.074,20.006,0.122,0.023,0.024,0.031,0.105
582093500493071490,756,20,3,756,1154,3,229.011462,-0.068706,22.899,21.835,21.489,21.253,20.519,0.441,0.076,0.087,0.116,0.225
582093500493071500,756,20,3,756,1164,6,229.011161,-0.149306,21.402,20.441,20.021,19.854,19.881,0.098,0.021,0.02,0.026,0.096
582093500493071501,756,20,3,756,1165,6,229.01088,-0.148242,22.157,21.346,20.943,20.738,20.683,0.176,0.039,0.041,0.052,0.184
582093500493071502,756,20,3,756,1166,6,229.011608,-0.150731,22.296,21.366,20.996,20.936,20.964,0.19,0.037,0.041,0.058,0.221
582093500493071504,756,20,3,756,1168,6,229.012271,-0.152414,23.212,22.357,21.831,21.917,22.557,0.398,0.082,0.081,0.136,0.596
582093500493071505,756,20,3,756,1169,6,229.011301,-0.152485,23.876,22.355,21.897,21.618,22.198,0.819,0.11,0.115,0.144,0.736
582093500493071511,756,20,3,756,1175,6,229.012116,-0.07296,21.234,20.256,19.892,19.683,19.674,0.083,0.018,0.018,0.022,0.074
582093500493071512,756,20,3,756,1176,6,229.012907,-0.073589,22.556,21.268,21.053,20.795,20.654,0.244,0.036,0.044,0.054,0.173
582093500493071515,756,20,3,756,1179,3,229.013631,-0.076661,23.385,22.323,21.848,21.052,22.879,1.908,0.342,0.367,0.293,3.071
582093500493071518,756,20,3,756,1182,3,229.015289,-0.145665,21.397,20.461,19.859,19.887,19.924,0.117,0.024,0.021,0.032,0.123
582093500493071519,756,20,3,756,1183,6,229.014869,-0.145288,21.77,20.782,20.459,20.31,20.254,0.13,0.026,0.028,0.037,0.128
582093500493071520,756,20,3,756,1184,6,229.013178,-0.145431,21.524,20.69,20.291,20.12,20.126,0.11,0.025,0.025,0.032,0.119
582093500493071521,756,20,3,756,1185,3,229.016128,-0.145972,23.698,25.114,22.341,22.183,21.403,0.555,0.463,0.13,0.175,0.316
582093500493071522,756,20,3,756,1186,6,229.012275,-0.144191,22.703,22.021,21.447,21.134,21.521,0.286,0.068,0.064,0.077,0.484
582093500493071523,756,20,3,756,1187,6,229.014411,-0.147605,22.35,22.033,21.605,21.402,20.896,0.214,0.069,0.073,0.096,0.231
582093500493071524,756,20,3,756,1188,6,229.01576,-0.146475,24.605,22.856,22.28,22.805,22.304,0.741,0.124,0.118,0.287,0.538
582093500493071525,756,20,3,756,1189,6,229.013313,-0.147346,23.673,22.578,22.093,21.899,21.447,0.538,0.097,0.1,0.132,0.32
582093500493071561,756,20,3,756,1225,6,229.015586,-0.073001,22.049,20.851,20.463,20.228,20.346,0.17,0.028,0.029,0.036,0.145
582093500493071562,756,20,3,756,1226,3,229.016079,-0.070162,21.941,20.756,20.199,19.903,19.85,0.272,0.043,0.04,0.049,0.18
582093500493071563,756,20,3,756,1227,3,229.013343,-0.069811,25.029,22.144,20.933,20.492,20.133,1.62,0.155,0.083,0.088,0.253
582093500493071564,756,20,3,756,1228,6,229.013925,-0.071903,23.135,22.259,21.693,21.562,21.341,0.397,0.081,0.076,0.107,0.315
582093500493071565,756,20,3,756,1229,3,229.017094,-0.071906,24.157,22.689,22.047,21.201,21.322,1,0.153,0.141,0.106,0.43
582093500493071566,756,20,3,756,1230,6,229.014945,-0.071967,23.542,22.431,22.265,22.073,21.661,0.555,0.097,0.13,0.174,0.425
582093500493071567,756,20,3,756,1231,3,229.016758,-0.072279,23.765,22.833,22.165,22.192,22.069,0.741,0.159,0.14,0.229,0.647
582093500493071568,756,20,3,756,1232,6,229.017294,-0.069669,23.736,23.077,22.58,21.971,21.823,0.747,0.2,0.204,0.199,0.576
582093500493071594,756,20,3,756,1258,6,229.01949,-0.151944,23.262,22.608,22.119,21.751,21.629,0.442,0.11,0.114,0.13,0.417
582093500493071611,756,20,3,756,1275,6,229.030524,-0.134312,21.47,20.517,20.025,19.857,19.845,0.104,0.022,0.02,0.026,0.092
582093500493071612,756,20,3,756,1276,6,229.03345,-0.132793,22.167,20.897,20.393,20.137,19.958,0.177,0.028,0.026,0.032,0.098
582093500493071618,756,20,3,756,1282,6,229.034192,-0.131297,21.995,21.277,20.821,20.65,21.183,0.161,0.038,0.038,0.05,0.288
582093500493071666,756,20,3,756,1330,6,229.025036,-0.077119,21.813,20.61,20.197,20.053,19.89,0.135,0.023,0.023,0.03,0.093
582093500493071667,756,20,3,756,1331,6,229.024269,-0.078492,23.2,22.294,21.812,21.549,21.608,0.424,0.084,0.085,0.107,0.389
582093500493071681,756,20,3,756,1345,6,229.027331,-0.076856,21.647,20.672,20.298,20.11,20.018,0.12,0.025,0.026,0.033,0.106
582093500493071704,756,20,3,756,1368,6,229.031816,-0.145756,21.619,20.744,20.355,20.264,20.468,0.114,0.025,0.026,0.035,0.152
582093500493071705,756,20,3,756,1369,6,229.029403,-0.146681,21.893,20.981,20.571,20.38,20.436,0.142,0.029,0.03,0.038,0.15
582093500493071706,756,20,3,756,1370,6,229.031002,-0.147082,22.323,21.433,20.874,20.767,20.87,0.211,0.043,0.04,0.056,0.227
582093500493071707,756,20,3,756,1371,6,229.029676,-0.071793,20.22,18.992,19.012,19.026,19.206,0.041,8.963E-3,0.011,0.015,0.054
582093500493071732,756,20,3,756,1396,6,229.034487,-0.141664,20.439,19.12,18.529,18.271,18.16,0.047,9.13E-3,7.728E-3,8.576E-3,0.024
582093500493071733,756,20,3,756,1397,6,229.033272,-0.139361,20.363,19.137,19.166,19.209,19.253,0.045,9.18E-3,0.011,0.016,0.055
582093500493071734,756,20,3,756,1398,6,229.035234,-0.146963,21.606,20.664,20.287,20.185,20.264,0.114,0.024,0.024,0.033,0.129
582093500493071736,756,20,3,756,1400,6,229.036496,-0.145156,22.014,20.981,20.601,20.368,20.215,0.17,0.032,0.033,0.042,0.136
582093500493071737,756,20,3,756,1401,6,229.035067,-0.140676,22.129,21.17,20.869,20.738,20.619,0.172,0.034,0.038,0.052,0.174
582093500493071738,756,20,3,756,1402,6,229.026493,-0.138524,22.385,21.341,21.002,20.836,20.896,0.209,0.038,0.041,0.055,0.213
582093500493071739,756,20,3,756,1403,6,229.027906,-0.138748,22.16,21.298,20.967,20.764,21.003,0.175,0.037,0.041,0.052,0.236
582093500493071740,756,20,3,756,1404,3,229.031321,-0.140235,22.711,21.206,20.267,19.835,19.327,0.471,0.056,0.038,0.042,0.105
582093500493071742,756,20,3,756,1406,6,229.030051,-0.140992,22.189,21.52,21.15,21.091,21.081,0.177,0.043,0.047,0.068,0.248
582093500493071743,756,20,3,756,1407,6,229.035262,-0.144196,23.193,21.602,21.218,21.128,21.188,0.406,0.047,0.05,0.072,0.276
582093500493071744,756,20,3,756,1408,6,229.029942,-0.139122,22.808,21.754,21.311,21.148,21.122,0.302,0.053,0.056,0.075,0.27
582093500493071745,756,20,3,756,1409,6,229.033986,-0.143412,23.729,22.14,21.8,21.675,21.059,0.606,0.075,0.086,0.121,0.264
582093500493071746,756,20,3,756,1410,3,229.025421,-0.140732,24.65,25.017,24.691,21.819,20.631,0.78,0.484,0.601,0.13,0.175
582093500493071747,756,20,3,756,1411,3,229.032292,-0.141711,23.08,22.744,22.193,21.723,22.764,0.383,0.122,0.12,0.126,0.669
582093500493071748,756,20,3,756,1412,6,229.026092,-0.137768,23.377,22.696,22.567,22.263,22.593,0.446,0.109,0.154,0.184,0.592
582093500493071749,756,20,3,756,1413,6,229.0276,-0.13965,25.859,22.914,22.138,22.412,21.201,0.481,0.146,0.118,0.234,0.304
582093500493071750,756,20,3,756,1414,6,229.033307,-0.140937,23.911,22.843,22.354,22.027,22.205,0.619,0.122,0.127,0.149,0.523
582093500493071751,756,20,3,756,1415,6,229.025224,-0.138193,23.217,22.817,22.699,22.218,21.813,0.395,0.119,0.168,0.174,0.416
582093500493071752,756,20,3,756,1416,6,229.026442,-0.140225,24.696,23.062,22.452,22.167,22.208,0.773,0.153,0.143,0.176,0.551
582093500493071753,756,20,3,756,1417,6,229.037144,-0.144713,24.827,24.044,23.457,22.318,23.003,0.724,0.308,0.311,0.192,0.589
582093500493071754,756,20,3,756,1418,6,229.024921,-0.139974,24.349,24.134,22.784,23.807,23.074,0.73,0.33,0.183,0.554,0.59
582093500493071786,756,20,3,756,1450,6,229.043764,-0.114097,23.321,22.2,21.879,22.015,22.557,0.459,0.077,0.091,0.16,0.641
582093500493071812,756,20,3,756,1476,6,229.039473,-0.083012,21.772,20.699,20.276,20.079,20.067,0.129,0.024,0.024,0.03,0.107
582093500493071813,756,20,3,756,1477,6,229.040184,-0.082471,21.827,20.915,20.552,20.403,20.33,0.143,0.03,0.031,0.042,0.143
582093500493071814,756,20,3,756,1478,6,229.039389,-0.081093,22.225,21.066,20.695,20.622,20.67,0.195,0.033,0.035,0.049,0.19
582093500493071815,756,20,3,756,1479,6,229.038152,-0.081924,22.119,21.28,20.947,20.743,20.878,0.164,0.035,0.039,0.049,0.199
582093500493071816,756,20,3,756,1480,3,229.039936,-0.084137,22.955,21.859,21.374,21.347,21.176,0.357,0.06,0.061,0.092,0.291
582093500493071830,756,20,3,756,1494,3,229.041498,-0.127249,22.169,20.945,20.542,20.444,20.351,0.204,0.032,0.034,0.047,0.161
582093500493071831,756,20,3,756,1495,6,229.042156,-0.12672,22.561,21.69,21.423,21.26,21.094,0.241,0.05,0.059,0.078,0.247
582093500493071832,756,20,3,756,1496,6,229.041261,-0.127851,23.299,22.876,22.589,21.97,21.694,0.444,0.138,0.167,0.15,0.408
582093500493071833,756,20,3,756,1497,6,229.041244,-0.128663,22.962,22.718,22.141,21.904,22.529,0.343,0.116,0.11,0.141,0.615
582093500493071835,756,20,3,756,1499,3,229.041972,-0.093593,21.47,19.516,18.453,17.99,17.69,0.152,0.015,9.283E-3,9.352E-3,0.024
582093500493071836,756,20,3,756,1500,6,229.041912,-0.091147,22.614,21.67,21.262,21.015,21.193,0.258,0.05,0.053,0.066,0.278
582093500493071847,756,20,3,756,1511,6,229.04372,-0.125683,21.616,20.451,19.953,19.78,19.827,0.116,0.021,0.019,0.024,0.09
582093500493071848,756,20,3,756,1512,3,229.043159,-0.124547,22.907,21.79,21.259,21.361,21.149,0.374,0.062,0.06,0.103,0.315
582093500493071859,756,20,3,756,1523,6,229.044679,-0.138297,22.051,21.215,20.806,20.707,20.539,0.16,0.035,0.036,0.05,0.16
582093500493071860,756,20,3,756,1524,6,229.044533,-0.139171,22.244,21.464,21.092,20.911,20.953,0.185,0.042,0.045,0.059,0.224
582093500493071867,756,20,3,756,1531,6,229.045872,-0.10768,21.88,20.946,20.613,20.388,20.38,0.139,0.028,0.031,0.038,0.137
582093500493071868,756,20,3,756,1532,6,229.046921,-0.10938,22.517,21.881,21.5,21.268,20.939,0.234,0.057,0.063,0.079,0.219
582093500493071869,756,20,3,756,1533,6,229.046288,-0.10821,23.844,22.154,21.519,21.408,21.774,0.673,0.079,0.069,0.098,0.456
582093500493071872,756,20,3,756,1536,6,229.046276,-0.123582,21.937,21.074,20.687,20.501,20.499,0.146,0.031,0.033,0.042,0.152
582093500493071873,756,20,3,756,1537,6,229.045506,-0.124146,23.126,22.009,21.164,21.005,20.387,0.376,0.063,0.047,0.063,0.137
582093500493071874,756,20,3,756,1538,6,229.047502,-0.122415,22.943,21.564,21.246,21.071,21.059,0.333,0.045,0.052,0.068,0.246
582093500493071886,756,20,3,756,1550,6,229.047051,-0.111632,21.326,20.182,19.605,19.331,19.301,0.091,0.017,0.015,0.017,0.057
582093500493071887,756,20,3,756,1551,6,229.049626,-0.112521,23.632,23.083,21.609,20.099,19.516,0.575,0.161,0.072,0.032,0.07
582093500493071888,756,20,3,756,1552,3,229.048699,-0.110865,22.978,21.546,21.02,20.678,20.6,0.414,0.053,0.052,0.06,0.212
582093500493071889,756,20,3,756,1553,6,229.048695,-0.108694,23.755,22.187,21.638,21.51,20.987,0.622,0.077,0.074,0.104,0.247
582093500493071890,756,20,3,756,1554,6,229.049164,-0.111643,24.029,23.103,22.345,22.01,21.37,0.655,0.15,0.124,0.146,0.299
582093500493071891,756,20,3,756,1555,6,229.049549,-0.109704,24.014,22.759,22.235,22.148,22.333,0.74,0.13,0.13,0.192,0.642
582093500493071892,756,20,3,756,1556,6,229.04866,-0.113023,24.172,23.078,23.632,22.467,21.932,0.773,0.161,0.399,0.244,0.503
582093500493071895,756,20,3,756,1559,6,229.047874,-0.114822,21.854,20.817,20.476,20.313,20.38,0.139,0.027,0.029,0.037,0.143
582093500493071926,756,20,3,756,1590,6,229.049653,-0.133264,22.239,19.395,17.915,17.039,16.539,0.187,0.011,5.604E-3,4.555E-3,8.45E-3
